"COUNTRY","Country","BIRTH","Place of birth","GENDER","Gender","RATE","Rate","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,15.7,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,15.1,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,14.4,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,15.7,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,15.4,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,13.6,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,12.8,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,11.5,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,13.2,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,16.2,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,21.4,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,27.9,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,30.7,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,29.8,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,28.7,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,27.7,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,25.4,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,23.3,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,20.3,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2000","2000","PC","Percentage","0","Units",,,50.1,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2001","2001","PC","Percentage","0","Units",,,49.3,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2002","2002","PC","Percentage","0","Units",,,50.3,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,51.7,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,53.8,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,54.1,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,54.6,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,54.7,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2008","2008","PC","Percentage","0","Units",,,54.9,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2009","2009","PC","Percentage","0","Units",,,56.1,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2010","2010","PC","Percentage","0","Units",,,57,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2011","2011","PC","Percentage","0","Units",,,57.1,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2012","2012","PC","Percentage","0","Units",,,57.9,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,57.7,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,58.3,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,59.3,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,59.9,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,59.8,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,59.7,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,60.1,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2000","2000","PC","Percentage","0","Units",,,56.4,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,56.2,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,57.2,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,58.4,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,59.3,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,59.6,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,60.5,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,60.9,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,61.3,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,60.7,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,59,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,55.2,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,50.9,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,48.9,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,49.3,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,50.6,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,51.9,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,53.6,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,55.1,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,56.8,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2000","2000","PC","Percentage","0","Units",,,11.3,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,10.4,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,9.9,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,9.4,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,10.3,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,10,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,9,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,8.4,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,7.8,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,9.3,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,12.3,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,17.4,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,23.6,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,26.5,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,25.8,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,24.4,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,23,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,20.8,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,18.6,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,16.3,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2000","2000","PC","Percentage","0","Units",,,63.5,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2001","2001","PC","Percentage","0","Units",,,62.7,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2002","2002","PC","Percentage","0","Units",,,63.5,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,64.5,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,66,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,66.2,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,66.5,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,66.5,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2008","2008","PC","Percentage","0","Units",,,66.5,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2009","2009","PC","Percentage","0","Units",,,66.9,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2010","2010","PC","Percentage","0","Units",,,67.3,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2011","2011","PC","Percentage","0","Units",,,66.8,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2012","2012","PC","Percentage","0","Units",,,66.7,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,66.5,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,66.5,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,66.9,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,67.3,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,67.6,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,67.7,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,67.9,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2000","2000","PC","Percentage","0","Units",,,62.6,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,62.8,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,62.8,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,63.4,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,62.9,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,63,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,63.6,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,63.9,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,62.8,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,60.9,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,60.2,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,61,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,61.4,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,63.4,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,67.6,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,70,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,72.8,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,75.1,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,76.2,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,77.2,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2000","2000","PC","Percentage","0","Units",,,7.3,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,6.4,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,6.1,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,6.2,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,5.9,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,7.1,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,7.2,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,7.2,,
